,x,y,files,labels,dblabels,scores,Outliers,Scores - Linear,Scores - Log,colors
kplr010905591-2011073133259_llc.fits,0.16858916555336553,2.578348460037568,./Plots/kplr010905591-2011073133259_llc.png,KIC 10905591,0,0.007363494712629343,#009999,#f4e61e,#29af7f,#1f77b4
kplr008630840-2011073133259_llc.fits,-0.6074747414848246,2.251224054433132,./Plots/kplr008630840-2011073133259_llc.png,KIC 8630840,0,0.002400902956090896,#009999,#fbe723,#81d34d,#1f77b4
kplr009897997-2011073133259_llc.fits,-0.5778341170809623,0.942865039584024,./Plots/kplr009897997-2011073133259_llc.png,KIC 9897997,0,0.001142908753380877,#009999,#fde725,#d2e21b,#1f77b4
kplr007377589-2011073133259_llc.fits,-0.37215028535001504,0.5192427959519857,./Plots/kplr007377589-2011073133259_llc.png,KIC 7377589,0,0.0013466687341082445,#009999,#fde725,#c0df25,#1f77b4
kplr004644042-2011073133259_llc.fits,-0.47749849672090877,0.9992027665489741,./Plots/kplr004644042-2011073133259_llc.png,KIC 4644042,0,0.0013436253741013495,#009999,#fde725,#c0df25,#1f77b4
kplr008782734-2011073133259_llc.fits,-0.36362978053270983,0.8240715371350334,./Plots/kplr008782734-2011073133259_llc.png,KIC 8782734,0,0.0033301649294225195,#009999,#fbe723,#63cb5f,#1f77b4
kplr003222364-2011073133259_llc.fits,0.3983898646960805,-3.894734469267266,./Plots/kplr003222364-2011073133259_llc.png,KIC 3222364,0,0.004460452173619603,#009999,#f8e621,#4ac16d,#1f77b4
kplr005370701-2011073133259_llc.fits,-0.4348842705441095,0.6791191513935982,./Plots/kplr005370701-2011073133259_llc.png,KIC 5370701,0,0.001648942349480149,#009999,#fde725,#aadc32,#1f77b4
kplr010453180-2011073133259_llc.fits,-0.1750526184379374,0.5759014589384784,./Plots/kplr010453180-2011073133259_llc.png,KIC 10453180,0,0.0012752842227301217,#009999,#fde725,#c5e021,#1f77b4
kplr008081497-2011073133259_llc.fits,-0.0869279324635878,-0.3672388180591298,./Plots/kplr008081497-2011073133259_llc.png,KIC 8081497,0,0.004694730197707746,#009999,#f8e621,#46c06f,#1f77b4
kplr005877620-2011073133259_llc.fits,-0.4828921122031786,2.2368445772646792,./Plots/kplr005877620-2011073133259_llc.png,KIC 5877620,0,0.001534491900601229,#009999,#fde725,#b2dd2d,#1f77b4
kplr009701462-2011073133259_llc.fits,-0.5299307907648985,1.5609860736394807,./Plots/kplr009701462-2011073133259_llc.png,KIC 9701462,0,0.0008947722190731186,#009999,#fde725,#ece51b,#1f77b4
kplr008314371-2011073133259_llc.fits,-0.5044007110326459,1.731034683993788,./Plots/kplr008314371-2011073133259_llc.png,KIC 8314371,0,0.006323727518944514,#009999,#f6e620,#31b57b,#1f77b4
kplr006869842-2011073133259_llc.fits,-0.5898574910260184,2.034492811154669,./Plots/kplr006869842-2011073133259_llc.png,KIC 6869842,0,0.0015042185561488183,#009999,#fde725,#b2dd2d,#1f77b4
kplr009887338-2011073133259_llc.fits,0.4596059588923588,-6.444056221272136,./Plots/kplr009887338-2011073133259_llc.png,KIC 9887338,0,0.00584736144253828,#009999,#f6e620,#35b779,#1f77b4
kplr007629518-2011073133259_llc.fits,-0.43068882409586784,2.0602747388754095,./Plots/kplr007629518-2011073133259_llc.png,KIC 7629518,0,0.002080194175245021,#009999,#fde725,#90d743,#1f77b4
kplr007760865-2011073133259_llc.fits,-0.5199746675976421,0.41950962787566126,./Plots/kplr007760865-2011073133259_llc.png,KIC 7760865,0,0.007906810207578085,#009999,#f4e61e,#26ad81,#1f77b4
kplr005630676-2011073133259_llc.fits,0.3834587302021607,-4.570133368531154,./Plots/kplr005630676-2011073133259_llc.png,KIC 5630676,0,0.00578943836932024,#009999,#f6e620,#37b878,#1f77b4
kplr004381273-2011073133259_llc.fits,0.49677997550121605,-4.250180896106096,./Plots/kplr004381273-2011073133259_llc.png,KIC 4381273,0,0.0063213638233780315,#009999,#f6e620,#31b57b,#1f77b4
kplr007664013-2011073133259_llc.fits,-0.5942497905661702,2.136879170576233,./Plots/kplr007664013-2011073133259_llc.png,KIC 7664013,0,0.0017962083571887249,#009999,#fde725,#a0da39,#1f77b4
kplr002300471-2011073133259_llc.fits,-0.47237698682341817,1.3921347683991825,./Plots/kplr002300471-2011073133259_llc.png,KIC 2300471,0,0.0016416737656498293,#009999,#fde725,#aadc32,#1f77b4
kplr009693458-2011073133259_llc.fits,-0.044383966749792614,-0.8555672065432157,./Plots/kplr009693458-2011073133259_llc.png,KIC 9693458,0,0.002981092681474247,#009999,#fbe723,#6ccd5a,#1f77b4
kplr007336093-2011073133259_llc.fits,-0.4987902016336193,0.6407089245559853,./Plots/kplr007336093-2011073133259_llc.png,KIC 7336093,0,0.0018786712842698654,#009999,#fde725,#9bd93c,#1f77b4
kplr005359862-2011073133259_llc.fits,-0.6045849222174636,2.6902644864040397,./Plots/kplr005359862-2011073133259_llc.png,KIC 5359862,0,0.0014267716198144839,#009999,#fde725,#bade28,#1f77b4
kplr005896784-2011073133259_llc.fits,-0.4744746940777581,1.3868438547749977,./Plots/kplr005896784-2011073133259_llc.png,KIC 5896784,0,0.0018034533877414496,#009999,#fde725,#a0da39,#1f77b4
kplr007428469-2011073133259_llc.fits,-0.20294546005504158,-2.168880845347634,./Plots/kplr007428469-2011073133259_llc.png,KIC 7428469,0,0.0027087437185001222,#009999,#fbe723,#75d054,#1f77b4
kplr011615247-2011073133259_llc.fits,-0.4855861423612092,1.5347298053142056,./Plots/kplr011615247-2011073133259_llc.png,KIC 11615247,0,0.001183629468610174,#009999,#fde725,#cde11d,#1f77b4
kplr009430729-2011073133259_llc.fits,-0.5101427741069499,0.6339695206019563,./Plots/kplr009430729-2011073133259_llc.png,KIC 9430729,0,0.002372759924605658,#009999,#fbe723,#84d44b,#1f77b4
kplr008804792-2011073133259_llc.fits,-0.09933359663768825,-1.4914855678537553,./Plots/kplr008804792-2011073133259_llc.png,KIC 8804792,0,0.0017603214374919286,#009999,#fde725,#a2da37,#1f77b4
kplr007916767-2011073133259_llc.fits,0.11150470121589352,-2.0200521435979826,./Plots/kplr007916767-2011073133259_llc.png,KIC 7916767,0,0.004460236947817423,#009999,#f8e621,#4ac16d,#1f77b4
kplr009955251-2011073133259_llc.fits,-0.4843972944200819,1.0208233300316574,./Plots/kplr009955251-2011073133259_llc.png,KIC 9955251,0,0.0018316530972840631,#009999,#fde725,#9dd93b,#1f77b4
kplr003353822-2011073133259_llc.fits,-0.5405207331574965,0.9506036054520681,./Plots/kplr003353822-2011073133259_llc.png,KIC 3353822,0,0.0011899004657814586,#009999,#fde725,#cde11d,#1f77b4
kplr004566596-2011073133259_llc.fits,-0.3839347568806145,1.5613148204721818,./Plots/kplr004566596-2011073133259_llc.png,KIC 4566596,0,0.0015683858412300932,#009999,#fde725,#b0dd2f,#1f77b4
kplr010649500-2011073133259_llc.fits,-0.6679291762560413,3.6136685649838465,./Plots/kplr010649500-2011073133259_llc.png,KIC 10649500,0,0.0027231263119240545,#009999,#fbe723,#75d054,#1f77b4
kplr011502174-2011073133259_llc.fits,-0.33321708274046496,-2.184144923931188,./Plots/kplr011502174-2011073133259_llc.png,KIC 11502174,0,0.001905411832721439,#009999,#fde725,#9bd93c,#1f77b4
kplr009201873-2011073133259_llc.fits,-0.5261664011748796,1.077892348035532,./Plots/kplr009201873-2011073133259_llc.png,KIC 9201873,0,0.001263779914497634,#009999,#fde725,#c8e020,#1f77b4
kplr011068871-2011073133259_llc.fits,-0.3808971489543191,-0.1637455271717418,./Plots/kplr011068871-2011073133259_llc.png,KIC 11068871,0,0.0017087228188086474,#009999,#fde725,#a5db36,#1f77b4
kplr005009722-2011073133259_llc.fits,-0.6112946372383494,0.509976567033639,./Plots/kplr005009722-2011073133259_llc.png,KIC 5009722,0,0.0017584728427720586,#009999,#fde725,#a2da37,#1f77b4
kplr005562224-2011073133259_llc.fits,-0.5661036147880336,1.7162276390314053,./Plots/kplr005562224-2011073133259_llc.png,KIC 5562224,0,0.0010353172816080418,#009999,#fde725,#dde318,#1f77b4
kplr008694772-2011073133259_llc.fits,0.8279183597091037,-6.9924143781792445,./Plots/kplr008694772-2011073133259_llc.png,KIC 8694772,0,0.00810742413720625,#009999,#f1e51d,#25ac82,#1f77b4
kplr009225600-2011073133259_llc.fits,-0.3902330645605213,-0.08595600283753245,./Plots/kplr009225600-2011073133259_llc.png,KIC 9225600,0,0.004800462440465345,#009999,#f8e621,#44bf70,#1f77b4
kplr003958800-2011073133259_llc.fits,-0.5376671149711434,1.2204895195214176,./Plots/kplr003958800-2011073133259_llc.png,KIC 3958800,0,0.0018622002912217213,#009999,#fde725,#9dd93b,#1f77b4
kplr009597664-2011073133259_llc.fits,-0.4951754479765071,1.3346601488036567,./Plots/kplr009597664-2011073133259_llc.png,KIC 9597664,0,0.001414534176421857,#009999,#fde725,#bade28,#1f77b4
kplr009701572-2011073133259_llc.fits,-0.4015836012113147,1.8912966132238138,./Plots/kplr009701572-2011073133259_llc.png,KIC 9701572,0,0.0020617941777871123,#009999,#fde725,#90d743,#1f77b4
kplr007461212-2011073133259_llc.fits,0.6685709448092558,-2.8774220569637494,./Plots/kplr007461212-2011073133259_llc.png,KIC 7461212,-1,0.014173158723306514,#333366,#e7e419,#1f968b,#1f77b4
kplr010320056-2011073133259_llc.fits,-0.4223638929384077,1.603713762485686,./Plots/kplr010320056-2011073133259_llc.png,KIC 10320056,0,0.0012479548226398659,#009999,#fde725,#c8e020,#1f77b4
kplr009714399-2011073133259_llc.fits,-0.121445899735025,-0.4691422618740261,./Plots/kplr009714399-2011073133259_llc.png,KIC 9714399,0,0.001539540993267427,#009999,#fde725,#b2dd2d,#1f77b4
kplr009719610-2011073133259_llc.fits,-0.5659642582010009,1.9537066243320773,./Plots/kplr009719610-2011073133259_llc.png,KIC 9719610,0,0.0016754975877872704,#009999,#fde725,#a8db34,#1f77b4
kplr008212905-2011073133259_llc.fits,-0.36577170249356034,1.0499939385074348,./Plots/kplr008212905-2011073133259_llc.png,KIC 8212905,0,0.0011267239554951997,#009999,#fde725,#d2e21b,#1f77b4
kplr002164688-2011073133259_llc.fits,-0.18939138517500864,0.7161228987234489,./Plots/kplr002164688-2011073133259_llc.png,KIC 2164688,0,0.0017270885975798438,#009999,#fde725,#a5db36,#1f77b4
kplr005981095-2011073133259_llc.fits,-0.4132801436828811,1.8883904193777439,./Plots/kplr005981095-2011073133259_llc.png,KIC 5981095,0,0.001160899836626359,#009999,#fde725,#d0e11c,#1f77b4
kplr006373007-2011073133259_llc.fits,-0.4606279894475263,1.8407004243255143,./Plots/kplr006373007-2011073133259_llc.png,KIC 6373007,0,0.0018463462703714683,#009999,#fde725,#9dd93b,#1f77b4
kplr005781031-2011073133259_llc.fits,-0.6635210734968319,1.578200713211361,./Plots/kplr005781031-2011073133259_llc.png,KIC 5781031,0,0.001043138684574429,#009999,#fde725,#dde318,#1f77b4
kplr007283298-2011073133259_llc.fits,0.6418002498562342,-7.514977775695553,./Plots/kplr007283298-2011073133259_llc.png,KIC 7283298,0,0.007372670134761165,#009999,#f4e61e,#29af7f,#1f77b4
kplr005650839-2011073133259_llc.fits,-0.5099409062329999,1.0170934723914993,./Plots/kplr005650839-2011073133259_llc.png,KIC 5650839,0,0.001864367747150902,#009999,#fde725,#9dd93b,#1f77b4
kplr004056111-2011073133259_llc.fits,-0.5162041435143485,-0.24279130968123008,./Plots/kplr004056111-2011073133259_llc.png,KIC 4056111,0,0.002053588355710315,#009999,#fde725,#93d741,#1f77b4
kplr004247825-2011073133259_llc.fits,-0.5362053562813145,1.4403599579446795,./Plots/kplr004247825-2011073133259_llc.png,KIC 4247825,0,0.0012715720287488539,#009999,#fde725,#c5e021,#1f77b4
kplr012352484-2011073133259_llc.fits,-0.36993876801054754,0.8273009292865171,./Plots/kplr012352484-2011073133259_llc.png,KIC 12352484,0,0.0009178220720588312,#009999,#fde725,#eae51a,#1f77b4
kplr007974279-2011073133259_llc.fits,-0.402972159702385,-0.3265705994030093,./Plots/kplr007974279-2011073133259_llc.png,KIC 7974279,0,0.002894309140894384,#009999,#fbe723,#6ece58,#1f77b4
kplr007134502-2011073133259_llc.fits,-0.20265286212531286,0.19734205554867976,./Plots/kplr007134502-2011073133259_llc.png,KIC 7134502,0,0.00768812776108734,#009999,#f4e61e,#27ad81,#1f77b4
kplr005959901-2011073133259_llc.fits,-0.23458867343743764,-3.294234017834822,./Plots/kplr005959901-2011073133259_llc.png,KIC 5959901,0,0.0027903543785420077,#009999,#fbe723,#73d056,#1f77b4
kplr005773195-2011073133259_llc.fits,-0.5859530763249488,1.4052070173094442,./Plots/kplr005773195-2011073133259_llc.png,KIC 5773195,0,0.0020237646322213347,#009999,#fde725,#93d741,#1f77b4
kplr005220019-2011073133259_llc.fits,0.4236735602235341,-4.146280018137221,./Plots/kplr005220019-2011073133259_llc.png,KIC 5220019,0,0.008060829864647484,#009999,#f1e51d,#25ac82,#1f77b4
kplr001432184-2011073133259_llc.fits,-0.5136969586573747,0.9962413061228976,./Plots/kplr001432184-2011073133259_llc.png,KIC 1432184,0,0.0011696419527075144,#009999,#fde725,#d0e11c,#1f77b4
kplr012258556-2011073133259_llc.fits,-0.5134699934057391,2.755285584779146,./Plots/kplr012258556-2011073133259_llc.png,KIC 12258556,0,0.002075117632874694,#009999,#fde725,#90d743,#1f77b4
kplr009905094-2011073133259_llc.fits,-0.20896317677695903,1.6809874350355776,./Plots/kplr009905094-2011073133259_llc.png,KIC 9905094,0,0.0018360848565797463,#009999,#fde725,#9dd93b,#1f77b4
kplr011623583-2011073133259_llc.fits,-0.4037001135669917,1.583006510624488,./Plots/kplr011623583-2011073133259_llc.png,KIC 11623583,0,0.00112365855381012,#009999,#fde725,#d5e21a,#1f77b4
kplr006423203-2011073133259_llc.fits,0.2008922185459676,-1.9495154468351186,./Plots/kplr006423203-2011073133259_llc.png,KIC 6423203,0,0.007334823805572899,#009999,#f4e61e,#29af7f,#1f77b4
kplr006373399-2011073133259_llc.fits,-0.576329042117575,3.1288271131536933,./Plots/kplr006373399-2011073133259_llc.png,KIC 6373399,0,0.001478707393505207,#009999,#fde725,#b5de2b,#1f77b4
kplr007191336-2011073133259_llc.fits,-0.5791044813760396,0.864910899003924,./Plots/kplr007191336-2011073133259_llc.png,KIC 7191336,0,0.0018555892957614387,#009999,#fde725,#9dd93b,#1f77b4
kplr011673754-2011073133259_llc.fits,-0.37929439242650226,0.6749914456107697,./Plots/kplr011673754-2011073133259_llc.png,KIC 11673754,0,0.0025174022184394655,#009999,#fbe723,#7cd250,#1f77b4
kplr011140852-2011073133259_llc.fits,-0.35302253015294033,1.6054916454185855,./Plots/kplr011140852-2011073133259_llc.png,KIC 11140852,0,0.0014193614414263977,#009999,#fde725,#bade28,#1f77b4
kplr003749022-2011073133259_llc.fits,0.11254893972364839,1.1475246563496906,./Plots/kplr003749022-2011073133259_llc.png,KIC 3749022,0,0.009863651851031146,#009999,#efe51c,#20a486,#1f77b4
kplr008714686-2011073133259_llc.fits,-0.2548463207812584,-0.9820162479938179,./Plots/kplr008714686-2011073133259_llc.png,KIC 8714686,0,0.005672935361912644,#009999,#f6e620,#38b977,#1f77b4
kplr007817272-2011073133259_llc.fits,-0.38028367665447155,0.2046943585483619,./Plots/kplr007817272-2011073133259_llc.png,KIC 7817272,0,0.005039191227081314,#009999,#f8e621,#40bd72,#1f77b4
kplr010471148-2011073133259_llc.fits,0.24068898420010612,-1.964622339983614,./Plots/kplr010471148-2011073133259_llc.png,KIC 10471148,0,0.0034594717664922295,#009999,#fbe723,#5ec962,#1f77b4
kplr010790476-2011073133259_llc.fits,-0.3898518734051469,1.548794776295644,./Plots/kplr010790476-2011073133259_llc.png,KIC 10790476,0,0.000950851989584774,#009999,#fde725,#e5e419,#1f77b4
kplr009031647-2011073133259_llc.fits,-0.4139868406762516,1.131810764123265,./Plots/kplr009031647-2011073133259_llc.png,KIC 9031647,0,0.001730020580979699,#009999,#fde725,#a5db36,#1f77b4
kplr006418856-2011073133259_llc.fits,-0.24317636552460048,0.6963123199039648,./Plots/kplr006418856-2011073133259_llc.png,KIC 6418856,0,0.0014709616873462227,#009999,#fde725,#b5de2b,#1f77b4
kplr005795079-2011073133259_llc.fits,-0.4075693842499203,0.413742763637203,./Plots/kplr005795079-2011073133259_llc.png,KIC 5795079,0,0.002258724219031563,#009999,#fbe723,#89d548,#1f77b4
kplr006445601-2011073133259_llc.fits,0.566919984062344,-3.248183925695487,./Plots/kplr006445601-2011073133259_llc.png,KIC 6445601,0,0.009921055983903977,#009999,#efe51c,#20a486,#1f77b4
kplr012060010-2011073133259_llc.fits,0.2725873499676139,-7.111073416813173,./Plots/kplr012060010-2011073133259_llc.png,KIC 12060010,0,0.006621929496869713,#009999,#f4e61e,#2eb37c,#1f77b4
kplr010546567-2011073133259_llc.fits,-0.22841207385178244,1.6313217458582039,./Plots/kplr010546567-2011073133259_llc.png,KIC 10546567,0,0.0013623747003325634,#009999,#fde725,#c0df25,#1f77b4
kplr009041163-2011073133259_llc.fits,0.0694750603083926,0.30672925672102125,./Plots/kplr009041163-2011073133259_llc.png,KIC 9041163,0,0.0025329104772427646,#009999,#fbe723,#7cd250,#1f77b4
kplr007277008-2011073133259_llc.fits,-0.5044969157898705,1.609409480458739,./Plots/kplr007277008-2011073133259_llc.png,KIC 7277008,0,0.0021804325793852043,#009999,#fde725,#8bd646,#1f77b4
kplr010959439-2011073133259_llc.fits,-0.5915348500468786,1.252311657517553,./Plots/kplr010959439-2011073133259_llc.png,KIC 10959439,0,0.0011269123121150882,#009999,#fde725,#d2e21b,#1f77b4
kplr007764046-2011073133259_llc.fits,-0.4178831646994606,2.284851666480447,./Plots/kplr007764046-2011073133259_llc.png,KIC 7764046,0,0.0036978931731749486,#009999,#f8e621,#58c765,#1f77b4
kplr011913742-2011073133259_llc.fits,-0.46553778072240104,1.0797400236235555,./Plots/kplr011913742-2011073133259_llc.png,KIC 11913742,0,0.0013691697924683888,#009999,#fde725,#bddf26,#1f77b4
kplr009653622-2011073133259_llc.fits,-0.48020571191182904,1.9598571081947782,./Plots/kplr009653622-2011073133259_llc.png,KIC 9653622,0,0.0012453666106157226,#009999,#fde725,#c8e020,#1f77b4
kplr008753617-2011073133259_llc.fits,-0.5609717069217176,0.0884046478429553,./Plots/kplr008753617-2011073133259_llc.png,KIC 8753617,0,0.002277685534124402,#009999,#fbe723,#86d549,#1f77b4
kplr010262449-2011073133259_llc.fits,-0.19154569687429504,-0.3465485963016627,./Plots/kplr010262449-2011073133259_llc.png,KIC 10262449,0,0.0015360195603888057,#009999,#fde725,#b2dd2d,#1f77b4
kplr009658150-2011073133259_llc.fits,-0.4530853538605192,0.7296551284757522,./Plots/kplr009658150-2011073133259_llc.png,KIC 9658150,0,0.001201933356398417,#009999,#fde725,#cde11d,#1f77b4
kplr006114905-2011073133259_llc.fits,-0.7537062914117482,2.611428793114544,./Plots/kplr006114905-2011073133259_llc.png,KIC 6114905,0,0.002518010172312641,#009999,#fbe723,#7cd250,#1f77b4
kplr007762635-2011073133259_llc.fits,-0.5156774990836424,1.2379469541021246,./Plots/kplr007762635-2011073133259_llc.png,KIC 7762635,0,0.0013005966243256578,#009999,#fde725,#c2df23,#1f77b4
kplr011861059-2011073133259_llc.fits,-0.5695065639314123,2.532810268795972,./Plots/kplr011861059-2011073133259_llc.png,KIC 11861059,0,0.0029456091518841676,#009999,#fbe723,#6ece58,#1f77b4
kplr009452596-2011073133259_llc.fits,-0.5383095924133613,2.1044649026078073,./Plots/kplr009452596-2011073133259_llc.png,KIC 9452596,0,0.002400320573486789,#009999,#fbe723,#81d34d,#1f77b4
kplr009957627-2011073133259_llc.fits,-0.5999818285072908,1.8225109708210434,./Plots/kplr009957627-2011073133259_llc.png,KIC 9957627,0,0.003214654807003771,#009999,#fbe723,#65cb5e,#1f77b4
kplr010666195-2011073133259_llc.fits,-0.49646246907247754,3.014493678559923,./Plots/kplr010666195-2011073133259_llc.png,KIC 10666195,0,0.0033433848709496965,#009999,#fbe723,#63cb5f,#1f77b4
kplr008963949-2011073133259_llc.fits,-0.3335291503758928,0.8037924704831717,./Plots/kplr008963949-2011073133259_llc.png,KIC 8963949,0,0.0011926609978394384,#009999,#fde725,#cde11d,#1f77b4
kplr012017080-2011073133259_llc.fits,-0.2547079591996333,2.5300167307749293,./Plots/kplr012017080-2011073133259_llc.png,KIC 12017080,0,0.00205565243390163,#009999,#fde725,#93d741,#1f77b4
kplr009517846-2011073133259_llc.fits,-0.6548641617057278,3.017969144736296,./Plots/kplr009517846-2011073133259_llc.png,KIC 9517846,0,0.0015107589251628297,#009999,#fde725,#b2dd2d,#1f77b4
kplr004470549-2011073133259_llc.fits,-0.7440710329621495,3.6187133876165376,./Plots/kplr004470549-2011073133259_llc.png,KIC 4470549,0,0.0030552902733754043,#009999,#fbe723,#69cd5b,#1f77b4
kplr010226382-2011073133259_llc.fits,-0.3638316231079349,-0.9137780153329662,./Plots/kplr010226382-2011073133259_llc.png,KIC 10226382,0,0.002680528711552722,#009999,#fbe723,#77d153,#1f77b4
kplr009652406-2011073133259_llc.fits,-0.20043990321731112,-0.7013760947672778,./Plots/kplr009652406-2011073133259_llc.png,KIC 9652406,0,0.002578396571160923,#009999,#fbe723,#7ad151,#1f77b4
kplr009048168-2011073133259_llc.fits,-0.3950807657123337,1.410902485303379,./Plots/kplr009048168-2011073133259_llc.png,KIC 9048168,0,0.0016365041862504304,#009999,#fde725,#aadc32,#1f77b4
